,demo_id,demo_round_id,round_start_tick,weapon_fire_id,team,detonation_raw_x,detonation_raw_y,detonation_raw_z,throw_from_raw_x,throw_from_raw_y,throw_from_raw_z,throw_tick,detonation_tick,LABEL,TYPE,map_name
347,5453,51802,191752,7376870,T,-1287.48,-1330.46,-170.389,-497.431549072266,-1408.83361816406,-101.693069458008,9084,9248.0,False,molotov,de_mirage
348,5375,49664,387684,7074537,T,-1061.36,-1403.45,-168.34099999999998,37.4550437927246,-1649.34326171875,-167.96875,6342,6580.0,False,molotov,de_mirage
349,4244,31259,24496,4355153,T,-829.284,40.7984,-166.232,-494.138549804688,-785.793334960938,-254.992004394531,3492,3750.0,True,smoke,de_mirage
350,5506,53096,112086,7558932,CT,-2334.68,101.77799999999999,-165.96900000000002,-2271.10400390625,-573.983337402344,-167.96875,15321,15603.0,True,smoke,de_mirage
351,5448,51681,294216,7359895,T,-2210.82,766.564,-124.85,-1175.78259277344,690.640258789062,-79.96875,3544,3768.0,True,flashbang,de_mirage
352,5375,49646,128998,7072135,CT,-1015.8,-2312.75,-165.96900000000002,13.469349861145,-1454.94482421875,-170.91552734375,8012,8560.0,True,smoke,de_mirage
353,5448,51678,253901,7359578,T,193.584,-2019.08,761.5219999999999,777.950317382812,-1085.36108398438,-254.984085083008,9445,9669.0,True,flashbang,de_mirage
354,5506,53099,158037,7559260,T,-1442.16,411.69699999999995,-165.96900000000002,494.701721191406,582.168701171875,-121.68815612793001,2477,3669.0,True,smoke,de_mirage
355,5453,51799,155382,7376472,CT,-1132.18,-2538.29,-165.96900000000002,-312.10894775390597,-1724.72180175781,-167.96875,5824,6052.0,False,molotov,de_mirage
356,5450,51718,61305,7364744,CT,31.136999999999997,-2278.73,-37.9688,-176.035797119141,-2080.7333984375,-167.96875,3493,3861.0,True,smoke,de_mirage
357,5448,51680,284252,7359787,T,-597.448,-853.502,-261.969,-733.42333984375,-1806.3381347656198,-179.96875,3419,3679.0,True,smoke,de_mirage
358,643,42231,544400,5981249,T,65.3963,-1505.59,-173.96900000000002,-63.0473480224609,-1483.97204589844,-120.90779113769501,7711,7873.0,False,molotov,de_mirage
359,5506,53111,314227,7560918,CT,-600.601,-1860.47,-177.96900000000002,-672.748596191406,-927.2764282226559,-220.326873779297,13750,13962.0,False,molotov,de_mirage
360,5448,51681,294216,7359896,CT,-1527.12,503.86300000000006,358.159,-272.450927734375,605.488525390625,-80.53619384765621,3548,3772.0,True,flashbang,de_mirage
361,5375,49651,198647,7072780,T,5.40338,-1696.76,-164.8,-879.8695678710941,-2263.95190429688,-171.102981567383,5340,5562.0,True,flashbang,de_mirage
362,4244,31291,390403,4360539,T,-622.48,-507.811,-166.615,-73.6464385986328,-349.918548583984,-159.96875,3751,3869.0,True,smoke,de_mirage
363,643,42231,544400,5981251,CT,-1388.0,-986.334,-165.96900000000002,-1228.76867675781,-1243.10339355469,-167.96875,8037,8137.0,True,molotov,de_mirage
364,5648,56974,309626,8096791,CT,-452.92199999999997,-1610.08,-37.9688,1147.212890625,-1183.9775390625,-205.573318481445,18628,19304.0,True,smoke,de_mirage
365,5564,54656,125391,7771131,T,-1462.4,728.3489999999999,-45.9688,-1959.6682128906198,704.495361328125,-47.96875,14328,14564.0,True,smoke,de_mirage
366,5648,56958,102693,8094546,CT,-756.819,-2198.98,-159.19299999999998,-593.1580810546881,-1179.779296875,-167.96875,9318,9540.0,False,flashbang,de_mirage
367,5506,53093,54421,7558430,CT,-696.054,-1541.94,59.486000000000004,-918.0498657226559,-2595.17163085938,-167.96875,11433,11657.0,True,flashbang,de_mirage
368,5506,53115,377890,7561324,CT,529.241,-1621.91,-262.0,5.09890270233154,-1576.27099609375,-170.078475952148,3034,3342.0,True,smoke,de_mirage
369,5648,56964,177405,8095363,CT,-1151.84,-628.823,-165.96900000000002,1421.9147949218802,34.8305816650391,-163.396575927734,5760,6644.0,True,smoke,de_mirage
